cfg,family,param,P,stage,err2_lin,true2_lin,err2_ang,true2_ang
51531,uniform,0.1,32,moments,0.00067339527,0.23298405,0.00015082304,0.14734111
51531,uniform,0.1,32,diag,0.00060888324,0.23298405,0.00013969587,0.14734111
51548,uniform,0.1,32,2b,0.0035199166,0.29690075,0.00047248147,0.12404185
51548,uniform,0.1,32,b1,0.00080650261,0.29690075,0.00014961999,0.12404185
51548,uniform,0.1,32,moments,0.00036404422,0.29690075,0.00010487642,0.12404185
51548,uniform,0.1,32,diag,0.00033581255,0.29690075,0.0001056335,0.12404185
51932,uniform,0.1,32,2b,0.0048167411,0.4918916,0.00063324165,0.12711837
51932,uniform,0.1,32,b1,0.0011077426,0.4918916,0.00020510512,0.12711837
51932,uniform,0.1,32,moments,0.00040352133,0.4918916,0.00014604329,0.12711837
51932,uniform,0.1,32,diag,0.00037830656,0.4918916,0.00013794531,0.12711837
51881,uniform,0.1,32,2b,0.0032239416,0.84628014,0.0005135312,0.14714036
51881,uniform,0.1,32,b1,0.00079388553,0.84628014,0.00021362641,0.14714036
51881,uniform,0.1,32,moments,0.00041445909,0.84628014,0.0001098621,0.14714036
51881,uniform,0.1,32,diag,0.000430702,0.84628014,9.8780826e-05,0.14714036
52119,uniform,0.1,48,2b,0.0079002814,1.1662068,0.00076350996,0.23870333
52119,uniform,0.1,48,b1,0.0021303434,1.1662068,0.00030687136,0.23870333
52119,uniform,0.1,48,moments,0.00096931149,1.1662068,0.00019269655,0.23870333
52119,uniform,0.1,48,diag,0.00087831151,1.1662068,0.00017348199,0.23870333
52034,uniform,0.1,48,2b,0.004595089,0.71281337,0.00069805214,0.2437407
52034,uniform,0.1,48,b1,0.0014313771,0.71281337,0.00023123987,0.2437407
52034,uniform,0.1,48,moments,0.00048573966,0.71281337,0.00016828716,0.2437407
52034,uniform,0.1,48,diag,0.00046208511,0.71281337,0.00016505705,0.2437407
52222,uniform,0.1,48,2b,0.004604245,1.0535026,0.00074611369,0.19901818
52222,uniform,0.1,48,b1,0.0018276834,1.0535026,0.00033638924,0.19901818
52222,uniform,0.1,48,moments,0.00093379053,1.0535026,0.0002095488,0.19901818
52222,uniform,0.1,48,diag,0.00088007095,1.0535026,0.00018942573,0.19901818
52177,uniform,0.1,48,2b,0.013766776,1.2507322,0.002146078,0.17859928
52177,uniform,0.1,48,b1,0.0019896272,1.2507322,0.00044263305,0.17859928
52177,uniform,0.1,48,moments,0.0010869439,1.2507322,0.00034553687,0.17859928
52177,uniform,0.1,48,diag,0.00087705839,1.2507322,0.00031675216,0.17859928
52320,uniform,0.1,48,2b,0.0047556156,0.58146503,0.00078235944,0.180221
52320,uniform,0.1,48,b1,0.0010268023,0.58146503,0.00021943721,0.180221
52320,uniform,0.1,48,moments,0.00058938606,0.58146503,0.00014903785,0.180221
52320,uniform,0.1,48,diag,0.00051773073,0.58146503,0.00012370149,0.180221
52329,uniform,0.1,48,2b,0.0044593442,0.52221832,0.00059948307,0.14609493
52329,uniform,0.1,48,b1,0.0012765171,0.52221832,0.00022990706,0.14609493
52329,uniform,0.1,48,moments,0.00057951989,0.52221832,0.00013317012,0.14609493
52329,uniform,0.1,48,diag,0.00056397427,0.52221832,0.00013609033,0.14609493
52430,uniform,0.1,64,2b,0.012423903,0.55058742,0.001823294,0.35777988
52430,uniform,0.1,64,b1,0.0030270416,0.55058742,0.0004347419,0.35777988
52430,uniform,0.1,64,moments,0.0015987319,0.55058742,0.0003161606,0.35777988
52430,uniform,0.1,64,diag,0.0014895534,0.55058742,0.0002840917,0.35777988
52455,uniform,0.1,64,2b,0.010360414,1.2529856,0.0012634301,0.25945528
52455,uniform,0.1,64,b1,0.0030623295,1.2529856,0.0003888304,0.25945528
52455,uniform,0.1,64,moments,0.0012627015,1.2529856,0.00022161618,0.25945528
52455,uniform,0.1,64,diag,0.0011958403,1.2529856,0.00021206368,0.25945528
52418,uniform,0.1,64,2b,0.0074696442,0.86189625,0.0013024208,0.26575459
52418,uniform,0.1,64,b1,0.0023754434,0.86189625,0.00034909578,0.26575459
52418,uniform,0.1,64,moments,0.0011145136,0.86189625,0.00021098663,0.26575459
52418,uniform,0.1,64,diag,0.0011394953,0.86189625,0.00020075491,0.26575459
52482,uniform,0.1,64,2b,0.012645189,1.6026763,0.001282579,0.26648417
52482,uniform,0.1,64,b1,0.0041090183,1.6026763,0.00042471025,0.26648417
52482,uniform,0.1,64,moments,0.0014733193,1.6026763,0.00021568591,0.26648417
52482,uniform,0.1,64,diag,0.0014353835,1.6026763,0.00021992722,0.26648417
52528,uniform,0.1,64,2b,0.010908626,1.5396706,0.0011091675,0.3177704
52528,uniform,0.1,64,b1,0.0038843635,1.5396706,0.00041938867,0.3177704
52528,uniform,0.1,64,moments,0.0016123505,1.5396706,0.00025130625,0.3177704
52528,uniform,0.1,64,diag,0.0015277754,1.5396706,0.00023391247,0.3177704
52489,uniform,0.1,64,2b,0.0099974998,0.73016163,0.001316002,0.32213816
52489,uniform,0.1,64,b1,0.0026784903,0.73016163,0.00055126957,0.32213816
52489,uniform,0.1,64,moments,0.0010742181,0.73016163,0.00029125509,0.32213816
52489,uniform,0.1,64,diag,0.0010163473,0.73016163,0.00025815982,0.32213816
52701,uniform,0.25,16,2b,0.0072666683,0.26794415,0.0022432271,0.054261467
52701,uniform,0.25,16,b1,0.0019161349,0.26794415,0.00041684561,0.054261467
52701,uniform,0.25,16,moments,0.00047701251,0.26794415,0.00034011036,0.054261467
52701,uniform,0.25,16,diag,0.00034010047,0.26794415,0.00024174631,0.054261467
52618,uniform,0.25,16,2b,0.0087775466,0.48120978,0.0022822182,0.069677802
52618,uniform,0.25,16,b1,0.0014683272,0.48120978,0.00042275021,0.069677802
52618,uniform,0.25,16,moments,0.00049573912,0.48120978,0.00032748447,0.069677802
52618,uniform,0.25,16,diag,0.00034849965,0.48120978,0.00022967597,0.069677802
52782,uniform,0.25,16,2b,0.0075811752,0.36251624,0.0024324524,0.048537124
52782,uniform,0.25,16,b1,0.0011429527,0.36251624,0.00029328883,0.048537124
52782,uniform,0.25,16,moments,0.00038261391,0.36251624,0.00026654901,0.048537124
52782,uniform,0.25,16,diag,0.00034795114,0.36251624,0.00018306488,0.048537124
52738,uniform,0.25,16,2b,0.0072971847,0.18522131,0.0019540091,0.057312936
52738,uniform,0.25,16,b1,0.0010770363,0.18522131,0.00053964102,0.057312936
52738,uniform,0.25,16,moments,0.00041879332,0.18522131,0.00035759926,0.057312936
52738,uniform,0.25,16,diag,0.00033836525,0.18522131,0.00025613317,0.057312936
52721,uniform,0.25,16,2b,0.0045043266,0.16601048,0.0011676939,0.041420399
52721,uniform,0.25,16,b1,0.0009953552,0.16601048,0.00022013317,0.041420399
52721,uniform,0.25,16,moments,0.00026588333,0.16601048,0.00016160726,0.041420399
52721,uniform,0.25,16,diag,0.0001948492,0.16601048,0.00011000907,0.041420399
52789,uniform,0.25,16,2b,0.0086184302,0.19674593,0.0026647698,0.073322462
52789,uniform,0.25,16,b1,0.0021603762,0.19674593,0.00080401074,0.073322462
52789,uniform,0.25,16,moments,0.00044108838,0.19674593,0.0008050889,0.073322462
52789,uniform,0.25,16,diag,0.00027758678,0.19674593,0.00047720536,0.073322462
52914,uniform,0.25,32,2b,0.045537524,0.75593912,0.007593052,0.15612663
52914,uniform,0.25,32,b1,0.0070358719,0.75593912,0.0012345724,0.15612663
52914,uniform,0.25,32,moments,0.0019365228,0.75593912,0.00079166854,0.15612663
52914,uniform,0.25,32,diag,0.0017665378,0.75593912,0.00074879631,0.15612663
52930,uniform,0.25,32,2b,0.016071934,0.22619266,0.0028320031,0.11806703
52930,uniform,0.25,32,b1,0.0024077971,0.22619266,0.00054655651,0.11806703
52930,uniform,0.25,32,moments,0.0015921945,0.22619266,0.00038508899,0.11806703
52930,uniform,0.25,32,diag,0.0012871614,0.22619266,0.00026215174,0.11806703
52974,uniform,0.25,32,2b,0.028448271,0.40289787,0.0058762721,0.13420919
52974,uniform,0.25,32,b1,0.0063289104,0.40289787,0.0010014966,0.13420919
52974,uniform,0.25,32,moments,0.0018015714,0.40289787,0.00083413777,0.13420919
52974,uniform,0.25,32,diag,0.0013068119,0.40289787,0.00054201265,0.13420919
52983,uniform,0.25,32,2b,0.022567015,0.59822677,0.0039179652,0.097222031
52983,uniform,0.25,32,b1,0.0039986869,0.59822677,0.00055479547,0.097222031
52983,uniform,0.25,32,moments,0.0014025217,0.59822677,0.00044655289,0.097222031
52983,uniform,0.25,32,diag,0.00123076,0.59822677,0.00036709828,0.097222031
52975,uniform,0.25,32,2b,0.010989028,0.29630441,0.0027309176,0.11165112
52975,uniform,0.25,32,b1,0.002161911,0.29630441,0.00048996119,0.11165112
52975,uniform,0.25,32,moments,0.0012294162,0.29630441,0.00043242353,0.11165112
52975,uniform,0.25,32,diag,0.00096794473,0.29630441,0.00019067796,0.11165112
52977,uniform,0.25,32,2b,0.021541814,0.20629001,0.0037335662,0.11891018
52977,uniform,0.25,32,b1,0.0057991678,0.20629001,0.00074912833,0.11891018
52977,uniform,0.25,32,moments,0.001370669,0.20629001,0.0005660386,0.11891018
52977,uniform,0.25,32,diag,0.00098244805,0.20629001,0.00048182456,0.11891018
53007,uniform,0.25,48,2b,0.07153036,0.43906172,0.010552685,0.19907528
53007,uniform,0.25,48,b1,0.01191537,0.43906172,0.001700536,0.19907528
53007,uniform,0.25,48,moments,0.0034041705,0.43906172,0.0013766306,0.19907528
53007,uniform,0.25,48,diag,0.0025545991,0.43906172,0.00091036839,0.19907528
53047,uniform,0.25,48,2b,0.057253653,1.007588,0.010576428,0.21437136
53047,uniform,0.25,48,b1,0.014527613,1.007588,0.0016389284,0.21437136
53047,uniform,0.25,48,moments,0.0030533296,1.007588,0.0010799356,0.21437136
53047,uniform,0.25,48,diag,0.0024208677,1.007588,0.00085367215,0.21437136
53057,uniform,0.25,48,2b,0.072764593,1.5023032,0.011536412,0.1691936
53057,uniform,0.25,48,b1,0.01550112,1.5023032,0.0016616624,0.1691936
53057,uniform,0.25,48,moments,0.0049985787,1.5023032,0.0013172716,0.1691936
53057,uniform,0.25,48,diag,0.0045734844,1.5023032,0.0011009809,0.1691936
53052,uniform,0.25,48,2b,0.045201365,0.8970684,0.0079172761,0.19604454
53052,uniform,0.25,48,b1,0.0068155345,0.8970684,0.0013044584,0.19604454
53052,uniform,0.25,48,moments,0.0027331778,0.8970684,0.00082415222,0.19604454
53052,uniform,0.25,48,diag,0.0025638028,0.8970684,0.00073025588,0.19604454
53106,uniform,0.25,48,2b,0.050460558,0.81006706,0.0082215154,0.21312842
53106,uniform,0.25,48,b1,0.010035231,0.81006706,0.0015280665,0.21312842
53106,uniform,0.25,48,moments,0.0033921617,0.81006706,0.0012523548,0.21312842
53106,uniform,0.25,48,diag,0.0027924733,0.81006706,0.0010925401,0.21312842
53108,uniform,0.25,48,2b,0.051423049,0.86777678,0.0085504057,0.15985034
53108,uniform,0.25,48,b1,0.0091796873,0.86777678,0.0015287992,0.15985034
53108,uniform,0.25,48,moments,0.0024478533,0.86777678,0.0011143972,0.15985034
53108,uniform,0.25,48,diag,0.0020824585,0.86777678,0.0010080839,0.15985034
53131,uniform,0.25,64,2b,0.052994518,0.7281838,0.010829003,0.24239495
53131,uniform,0.25,64,b1,0.011983587,0.7281838,0.0022464761,0.24239495
53131,uniform,0.25,64,moments,0.0042487412,0.7281838,0.0014255252,0.24239495
53131,uniform,0.25,64,diag,0.0033498167,0.7281838,0.00096190539,0.24239495
53137,uniform,0.25,64,2b,0.080333207,1.0514025,0.015285645,0.20892855
53137,uniform,0.25,64,b1,0.015402854,1.0514025,0.0024190164,0.20892855
53137,uniform,0.25,64,moments,0.0053818334,1.0514025,0.0016872743,0.20892855
53137,uniform,0.25,64,diag,0.0042386773,1.0514025,0.0012915191,0.20892855
53110,uniform,0.25,64,2b,0.048705467,0.79568972,0.008535279,0.25275689
53110,uniform,0.25,64,b1,0.0083385442,0.79568972,0.0016837281,0.25275689
53110,uniform,0.25,64,moments,0.0036574871,0.79568972,0.0012449395,0.25275689
53110,uniform,0.25,64,diag,0.0025989484,0.79568972,0.00069857376,0.25275689
53133,uniform,0.25,64,2b,0.069018207,1.4186953,0.012208597,0.22462379
53133,uniform,0.25,64,b1,0.011598359,1.4186953,0.0021621287,0.22462379
53133,uniform,0.25,64,moments,0.0043782611,1.4186953,0.0018947679,0.22462379
53133,uniform,0.25,64,diag,0.0040256835,1.4186953,0.0013721873,0.22462379
53162,uniform,0.25,64,2b,0.067228079,1.5331741,0.015024914,0.25882577
53162,uniform,0.25,64,b1,0.013437849,1.5331741,0.0027860518,0.25882577
53162,uniform,0.25,64,moments,0.004665138,1.5331741,0.0020450574,0.25882577
53162,uniform,0.25,64,diag,0.0032561454,1.5331741,0.0011678994,0.25882577
53182,uniform,0.25,64,2b,0.07164063,0.77432877,0.01589335,0.19698945
53182,uniform,0.25,64,b1,0.012629999,0.77432877,0.0023039065,0.19698945
53182,uniform,0.25,64,moments,0.0057743158,0.77432877,0.0014933244,0.19698945
53182,uniform,0.25,64,diag,0.0048668933,0.77432877,0.0011607057,0.19698945
53251,uniform,0.2,16,2b,0.0018295405,0.15196386,0.0004227666,0.053665282
53251,uniform,0.2,16,b1,0.00053771327,0.15196386,0.00016360836,0.053665282
53251,uniform,0.2,16,moments,0.00022359047,0.15196386,0.00013300394,0.053665282
53251,uniform,0.2,16,diag,0.00017777358,0.15196386,0.00011120194,0.053665282
53551,uniform,0.2,16,2b,0.0036186033,0.16154787,0.0014107591,0.064994576
53551,uniform,0.2,16,b1,0.0008853022,0.16154787,0.0002936673,0.064994576
53551,uniform,0.2,16,moments,0.00029049559,0.16154787,0.00023812609,0.064994576
53551,uniform,0.2,16,diag,0.00016887541,0.16154787,0.0001208777,0.064994576
54016,uniform,0.2,16,2b,0.010979586,0.31218494,0.0030188937,0.099282555
54016,uniform,0.2,16,b1,0.0024784884,0.31218494,0.00091016434,0.099282555
54016,uniform,0.2,16,moments,0.00052200358,0.31218494,0.00054111692,0.099282555
54016,uniform,0.2,16,diag,0.00037807541,0.31218494,0.00045517052,0.099282555
54370,uniform,0.2,16,2b,0.0044007419,0.10386227,0.00075573572,0.060107015
54370,uniform,0.2,16,b1,0.0012280556,0.10386227,0.00023905852,0.060107015
54370,uniform,0.2,16,moments,0.00025555627,0.10386227,0.00016046373,0.060107015
54370,uniform,0.2,16,diag,0.00019850295,0.10386227,0.00011918435,0.060107015
54605,uniform,0.2,16,2b,0.0035005859,0.12351946,0.00077949857,0.049609558
54605,uniform,0.2,16,b1,0.00053406457,0.12351946,0.00018601962,0.049609558
54605,uniform,0.2,16,moments,0.00030348703,0.12351946,9.1933659e-05,0.049609558
54605,uniform,0.2,16,diag,0.00028410436,0.12351946,6.9953469e-05,0.049609558
54242,uniform,0.2,16,2b,0.0069339002,0.15941749,0.0011745148,0.076027649
54242,uniform,0.2,16,b1,0.0013991216,0.15941749,0.00036032279,0.076027649
54242,uniform,0.2,16,moments,0.00077737363,0.15941749,0.00027291501,0.076027649
54242,uniform,0.2,16,diag,0.00069633537,0.15941749,0.00017113128,0.076027649
54744,uniform,0.2,32,2b,0.01975992,1.1144481,0.0035957486,0.15870804
54744,uniform,0.2,32,b1,0.0048129268,1.1144481,0.00068973802,0.15870804
54744,uniform,0.2,32,moments,0.0016033063,1.1144481,0.00051416534,0.15870804
54744,uniform,0.2,32,diag,0.0012373826,1.1144481,0.00049748821,0.15870804
54923,uniform,0.2,32,2b,0.027327678,1.5759452,0.0046445106,0.13850554
54923,uniform,0.2,32,b1,0.0053243189,1.5759452,0.00073235598,0.13850554
54923,uniform,0.2,32,moments,0.0012288786,1.5759452,0.00056975245,0.13850554
54923,uniform,0.2,32,diag,0.0011625623,1.5759452,0.00057200384,0.13850554
55059,uniform,0.2,32,2b,0.023997998,1.1560206,0.0037672755,0.13506594
55059,uniform,0.2,32,b1,0.0040479151,1.1560206,0.00090951812,0.13506594
55059,uniform,0.2,32,moments,0.0018419771,1.1560206,0.00069732594,0.13506594
55059,uniform,0.2,32,diag,0.001668468,1.1560206,0.00056431401,0.13506594
55075,uniform,0.2,32,2b,0.012005804,0.22882766,0.002628059,0.12682078
55075,uniform,0.2,32,b1,0.0023964731,0.22882766,0.00066938746,0.12682078
55075,uniform,0.2,32,moments,0.00093001952,0.22882766,0.00046992472,0.12682078
55075,uniform,0.2,32,diag,0.00074031576,0.22882766,0.00026849928,0.12682078
55365,uniform,0.2,32,2b,0.015802745,0.72900137,0.004423165,0.1456418
55365,uniform,0.2,32,b1,0.0037793122,0.72900137,0.00066324058,0.1456418
55365,uniform,0.2,32,moments,0.0010459124,0.72900137,0.00047315664,0.1456418
55365,uniform,0.2,32,diag,0.00063063453,0.72900137,0.00041694509,0.1456418
55342,uniform,0.2,32,2b,0.014837115,0.66276086,0.0032540535,0.14210357
55342,uniform,0.2,32,b1,0.0031943001,0.66276086,0.00074870684,0.14210357
55342,uniform,0.2,32,moments,0.0011115444,0.66276086,0.000595569,0.14210357
55342,uniform,0.2,32,diag,0.00092387223,0.66276086,0.00048695617,0.14210357
55532,uniform,0.2,48,2b,0.035417224,1.1988143,0.0048057992,0.17858257
55532,uniform,0.2,48,b1,0.0072668709,1.1988143,0.00087808421,0.17858257
55532,uniform,0.2,48,moments,0.0024159186,1.1988143,0.00063763779,0.17858257
55532,uniform,0.2,48,diag,0.0020655254,1.1988143,0.00058990633,0.17858257
55519,uniform,0.2,48,2b,0.024483841,0.86407787,0.0034692761,0.20184652
55519,uniform,0.2,48,b1,0.0060247427,0.86407787,0.00084341435,0.20184652
55519,uniform,0.2,48,moments,0.0024466388,0.86407787,0.00064919735,0.20184652
55519,uniform,0.2,48,diag,0.0019487098,0.86407787,0.00044562472,0.20184652
55704,uniform,0.2,48,2b,0.05479863,1.2531867,0.0067298709,0.17881411
55704,uniform,0.2,48,b1,0.0089653939,1.2531867,0.0010718216,0.17881411
55704,uniform,0.2,48,moments,0.0025328532,1.2531867,0.00084837727,0.17881411
55704,uniform,0.2,48,diag,0.0022901572,1.2531867,0.00080149907,0.17881411
55623,uniform,0.2,48,2b,0.023293085,0.44952604,0.0038194305,0.17364878
55623,uniform,0.2,48,b1,0.0046444428,0.44952604,0.00096190111,0.17364878
55623,uniform,0.2,48,moments,0.0021233381,0.44952604,0.0006339511,0.17364878
55623,uniform,0.2,48,diag,0.0018952992,0.44952604,0.00045452451,0.17364878
55798,uniform,0.2,48,2b,0.018057692,0.23571903,0.0031120123,0.17624478
55798,uniform,0.2,48,b1,0.0035418082,0.23571903,0.00062399703,0.17624478
55798,uniform,0.2,48,moments,0.001634606,0.23571903,0.00054145379,0.17624478
55798,uniform,0.2,48,diag,0.001269414,0.23571903,0.00039209445,0.17624478
55782,uniform,0.2,48,2b,0.035741577,2.511279,0.0048348481,0.16261942
55782,uniform,0.2,48,b1,0.0045755008,2.511279,0.00090758408,0.16261942
55782,uniform,0.2,48,moments,0.0011939795,2.511279,0.00059101029,0.16261942
55782,uniform,0.2,48,diag,0.0010816412,2.511279,0.00055551499,0.16261942
55896,uniform,0.2,64,2b,0.055751954,2.0065158,0.0083597419,0.25717837
55896,uniform,0.2,64,b1,0.01191385,2.0065158,0.0019825436,0.25717837
55896,uniform,0.2,64,moments,0.0044552968,2.0065158,0.0013053025,0.25717837
55896,uniform,0.2,64,diag,0.0045996611,2.0065158,0.0012294894,0.25717837
55904,uniform,0.2,64,2b,0.073983373,3.0799119,0.0090934624,0.27723101
55904,uniform,0.2,64,b1,0.015744556,3.0799119,0.0021059852,0.27723101
55904,uniform,0.2,64,moments,0.004254065,3.0799119,0.0012460418,0.27723101
55904,uniform,0.2,64,diag,0.0037676991,3.0799119,0.00096734896,0.27723101
55900,uniform,0.2,64,2b,0.051420748,3.9907593,0.0066172168,0.2249009
55900,uniform,0.2,64,b1,0.0082936551,3.9907593,0.001533844,0.2249009
55900,uniform,0.2,64,moments,0.0033854223,3.9907593,0.0011040583,0.2249009
55900,uniform,0.2,64,diag,0.0025956305,3.9907593,0.0010231289,0.2249009
55980,uniform,0.2,64,2b,0.048063747,0.43583339,0.007931534,0.25232745
55980,uniform,0.2,64,b1,0.0097229473,0.43583339,0.0015598271,0.25232745
55980,uniform,0.2,64,moments,0.0036218114,0.43583339,0.00090342698,0.25232745
55980,uniform,0.2,64,diag,0.0032341307,0.43583339,0.00070138623,0.25232745
55991,uniform,0.2,64,2b,0.04401091,1.4635185,0.0076558884,0.23976384
55991,uniform,0.2,64,b1,0.0088462573,1.4635185,0.0010681114,0.23976384
55991,uniform,0.2,64,moments,0.0033538001,1.4635185,0.00071677261,0.23976384
55991,uniform,0.2,64,diag,0.0026812977,1.4635185,0.00059515934,0.23976384
56009,uniform,0.2,64,2b,0.029604887,0.86283277,0.0046312543,0.2544988
56009,uniform,0.2,64,b1,0.0055898391,0.86283277,0.0011290998,0.2544988
56009,uniform,0.2,64,moments,0.0023508623,0.86283277,0.00087946855,0.2544988
56009,uniform,0.2,64,diag,0.0021704957,0.86283277,0.00064892334,0.2544988
