run,seed,x,y,force_x,force_y,error_base_x,error_base_y,error_full_x,error_full_y,parallel_error_base,parallel_error_full,parallel_error_gap,rmse_base,rmse_full
0,42,-6.45044370843372,-4.030422227427358,0.0,1.0,0.008136711670747435,0.06181271003053135,0.006947189225545561,0.054503809674238624,0.06181271003053135,0.054503809674238624,0.007308900356292725,0.04408524241813482,0.038851825614384994
0,42,10.025814734814546,0.015749426353082185,0.0,-1.0,0.0001233986102382352,-0.026557991013111515,0.00013583456057707569,-0.02285380075890009,0.026557991013111515,0.02285380075890009,0.0037041902542114258,0.01877953825137243,0.01616036293149615
0,42,-10.328342075787164,-5.7445246984862814,0.0,1.0,0.025363280431587303,0.01714324998879868,0.022781845175880992,0.013586909055952612,0.01714324998879868,0.013586909055952612,0.0035563409328460693,0.021647020746857815,0.018756553085689
0,42,3.7750597450538717,-8.03566107768892,0.0,-1.0,-0.016556933316818845,-0.030517610391198935,-0.01627601662599243,-0.025406780322610678,0.030517610391198935,0.025406780322610678,0.005110830068588257,0.02455052529831693,0.02133557127862972
0,42,4.1278722049318795,1.7236425326037814,0.0,-1.0,-0.008117799548815884,-0.0576677183438703,-0.005285599170636333,-0.051984266452924865,0.0576677183438703,0.051984266452924865,0.005683451890945435,0.041179269107784744,0.036947946608988445
0,42,-7.839634294358781,-7.994835496545244,0.0,1.0,0.014908814837045335,0.021726034014340756,0.014682671089477205,0.014919123976346371,0.021726034014340756,0.014919123976346371,0.006806910037994385,0.018631872072306564,0.014801369709310062
0,42,-2.176355534150481,-4.229630704637337,0.0,1.0,-0.001931605966445038,0.06460351337887071,-0.0020855126098356935,0.046427822012675035,0.06460351337887071,0.046427822012675035,0.01817569136619568,0.04570199690660975,0.03286253200596704
0,42,9.026731812430551,-10.096235499432176,0.0,-1.0,0.02502185342406965,-0.02775060104646704,0.02378560093736387,-0.024046679013157102,0.02775060104646704,0.024046679013157102,0.0037039220333099365,0.02642147807386827,0.023916496226593635
0,42,9.201287498626208,6.467348973920913,0.0,-1.0,-0.019320494882714145,-0.05166599452585008,-0.018944864548694484,-0.04336479604333665,0.05166599452585008,0.04336479604333665,0.008301198482513428,0.03900420818872083,0.03346201898158991
0,42,6.050923449294647,-10.245460637180264,0.0,-1.0,0.014084170384402073,-0.02287302000924238,0.012610937280649936,-0.018961256579600655,0.02287302000924238,0.018961256579600655,0.003911763429641724,0.018993931922591367,0.01610225124282216
0,42,7.000011187872957,6.307050587477338,0.0,-1.0,-0.006337844178714178,-0.050693027373555966,-0.006007511512078664,-0.041998617049459286,0.050693027373555966,0.041998617049459286,0.00869441032409668,0.036124446661019986,0.029999783571176726
0,42,0.6538214007799983,2.2527245584169204,0.0,-1.0,0.016866560551148636,-0.011552670237807868,0.016011759164553864,-0.012378883746652244,0.011552670237807868,0.012378883746652244,-0.0008262135088443756,0.014455882097767247,0.014311065550070088
0,42,2.1909185247243084,-1.857762093436424,0.0,-1.0,0.0020496572817736945,-0.048440567951873126,-0.0025993373726433434,-0.042202509742453875,0.048440567951873126,0.042202509742453875,0.0062380582094192505,0.03428330292192371,0.029898230577567082
0,42,-1.5749276206376734,3.2283743147916972,0.0,1.0,0.0007994791562870515,0.03397839213301909,0.0029183311457947267,0.02875630999495757,0.03397839213301909,0.02875630999495757,0.0052220821380615234,0.024033001257297758,0.020438224252642547
0,42,-9.21016788926552,2.0066159190278565,0.0,1.0,-0.00832725378133059,0.046542003521407915,-0.007989400684905057,0.03530682600447066,0.046542003521407915,0.03530682600447066,0.011235177516937256,0.033432777683924435,0.02559689908772083
0,42,6.8987721856071325,-4.030188467251535,0.0,-1.0,0.00575874949590862,-0.04226775028451002,0.005557397555276754,-0.03509957649453199,0.04226775028451002,0.03509957649453199,0.007168173789978027,0.030163934672637824,0.025128320056093074
0,42,8.94517927116095,-7.107098706877821,0.0,-1.0,0.01484110338165473,-0.031048225739454816,0.013598543978473654,-0.029735731461500714,0.031048225739454816,0.029735731461500714,0.0013124942779541016,0.024333625615114447,0.023120706346097707
